Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
mood	0.18	0	0	0.805194805194805	154	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,-1,0,0,1,0,0,1,0,0,0,1,1,0,2,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,0,-1,0,0,0,1,0,1,0,2,1,1,0
competitively	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,1,1,0
exclaim	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,0,1,0
stepladder	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,0,0,1
sporadic	0.18	0	0	0.636363636363636	11	0,0,0,0,0,-1,0,1,1,0,1
houseless	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,1,0,1
pop star	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,1,0,0
reggae	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,1,0,1
showman	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,1,1,0
color scheme	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,1,1,0
wheels	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,1,0,1
aim at	0.18	0	0	0.818181818181818	11	0,0,0,0,0,1,0,1,0,0,0
crowd	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,1,0,0
leatherwork	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,1,0,0,0,1
afterward	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,0,1,0
olden	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,1,1,0
elaborateness	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,1,0,0
orangeade	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,0,1,0
inductively	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,1,0,0
waive	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,0,0,1
classifier	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,1,0,1
potatoes	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,0,0,1
candlelit	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
canape	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
moiety	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
exercisable	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
intermarry	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
zinfandel	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,1,1,0,0,0,0
heraldic	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
cherry	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
black panther	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
alkalinity	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
wistful	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,1,0,1,-1
contestant	0.17	0	0	0.666666666666667	12	1,0,0,-1,0,0,0,0,1,0,0,1
continuance	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
legroom	0.17	0	0	0.815950920245399	163	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,-1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1
poem	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
ribbon	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
crouton	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
uniquely	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,-1,1,1,0,1
treetop	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
idolizing	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,1,-1,1,0
exhibition	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
recede	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
relax	0.17	0	0	0.889763779527559	127	0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,2,1
fodder	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,0,1,1
proportionately	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
sketchbook	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
dancefloor	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
marinara	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
dalmatian	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
spoke	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
confetti	0.17	0	0	0.833333333333333	12	0,1,0,0,0,0,0,0,0,0,1,0
punt	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
might	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
change about	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
pedicure	0.17	0	0	0.833333333333333	12	0,0,0,1,0,0,0,0,0,0,0,1
spindly	0.17	0	0	0.666666666666667	12	0,0,0,-1,0,0,0,0,0,1,1,1
splendorous	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
notation	0.17	0	0	0.878260869565217	115	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,-1,0,0,0,0,0,2,0,1
conceivableness	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
forbade	0.17	0	0	0.5	6	1,0,0,-1,1,0
frolic	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
isle	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
poems	0.17	0	0	0.833333333333333	12	0,0,0,0,1,0,0,0,1,0,0,0
butterflies	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
dominancy	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
serenade	0.17	0	0	0.833333333333333	6	0,0,0,0,1,0
aromatically	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
muffler	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,0,1,1
artiste	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
earthlike	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
young age	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
cheeks	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
televise	0.17	0	0	0.666666666666667	12	0,0,1,0,0,0,0,1,0,-1,0,1
stubble	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
shimmer	0.17	0	0	0.666666666666667	12	0,-1,0,0,0,0,0,1,0,1,1,0
retexture	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
mourner	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,-1,1,1,0,1
stockholm	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
cool weather	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
instrumentality	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
hearer	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
makeup	0.17	0	0	0.5	12	0,-1,0,0,0,0,-1,1,1,0,1,1
cologne	0.17	0	0	0.666666666666667	12	0,1,0,0,0,0,0,1,0,-1,1,0
summer	0.17	0	0	0.833333333333333	6	0,0,0,0,0,1
almond milk	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
craniofacial	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
sandpit	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
carnival	0.17	0	0	0.5	12	0,-1,0,-1,0,0,0,1,1,1,0,1
second string	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
play on	0.17	0	0	0.666666666666667	12	0,0,0,-1,0,0,0,0,1,1,1,0
hutch	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
swallowtail	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
multilevel	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
forties	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
stretchable	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
digestibly	0.17	0	0	0.666666666666667	12	0,0,0,1,0,0,0,0,1,1,-1,0
ascot	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
splint	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
titular	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
satirical	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
primates	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,0,1,1
kingless	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,-1,1,1,0
shooting guard	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
on occasion	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,1,-1,0,1
unconventionally	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,0,1,1,1,-1
eatable	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
hungrily	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
painted	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
sheathe	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,1,0,0,1,0,0
nectarine	0.17	0	0	0.666666666666667	12	0,0,1,0,0,0,0,-1,1,1,0,0
truncate	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
washcloth	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,1,0,0,0,1,0
spend	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
discriminatively	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
leap	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
rose garden	0.17	0	0	0.833333333333333	6	0,0,0,0,1,0
rivulet	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
recreationist	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
cat	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,1,0,0,0,0,1
semantics	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
moose	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
pump up	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
swordswoman	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
cutely	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
factor	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
zoo	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
butterfly	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
altitude	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,1,0,0,0,0,1
centuries	0.17	0	0	0.916666666666667	12	0,0,0,0,0,0,2,0,0,0,0,0
vignette	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
poppet	0.17	0	0	0.833333333333333	12	0,0,1,0,0,0,0,0,0,1,0,0
skateboarder	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
balminess	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
fresh legs	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
implantation	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
immigration	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
summit	0.17	0	0	0.833333333333333	6	0,0,0,1,0,0
microenvironment	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
magnetism	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
tan	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
fandom	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,0,-1,1,1
conceptual	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,-1,1,1,0,1
gleesome	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
forth	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
stroganoff	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,0,1,1
raiment	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
commando	0.17	0	0	0.833333333333333	12	0,0,0,1,0,0,0,0,0,1,0,0
downy	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,1,0,0,0,1,0
stylistically	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
remnant	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
done up	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
musical theater	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
later	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
live through	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
sweetmeat	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,1,-1,0,1
short term	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
phosphorescent	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
seventy	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
expansiveness	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,0,1,1,-1
everything	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,0,1,1,1,-1
wilderness	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,0,1,1
cord	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
hair care	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
symbolization	0.17	0	0	0.916666666666667	12	0,0,0,0,0,0,0,0,0,0,0,2
nonattached	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
green bin	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
alrighty	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
cravat	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
antecedence	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
hydrangea	0.17	0	0	0.833333333333333	12	0,0,0,0,1,0,0,0,1,0,0,0
sauna	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
impel	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
unpeel	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
reopen	0.17	0	0	0.666666666666667	12	0,0,0,0,-1,0,0,0,0,1,1,1
speedway	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
left overs	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
whipped cream	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,0,1,1,-1
couplet	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
handheld	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,-1,1,1,0,1
crescent	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
coconut milk	0.17	0	0	0.833333333333333	6	0,0,0,1,0,0
buck	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
remarry	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
light out	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,0,1,1
mediterranean	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
cutlet	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
easter eggs	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
pastel	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
salad dressing	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
debatable	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
gametime	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
sentimental value	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,0,1,1,-1
histological	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
namely	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
lead off	0.17	0	0	0.833333333333333	12	0,1,0,0,0,0,0,0,0,0,1,0
outing	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
grow on	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
stateside	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
synesthesia	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
scarf	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
coalescent	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
mango	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
glazed donut	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,0,1,-1,1
flow	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
pine tar	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
pint	0.17	0	0	0.792452830188679	159	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,-1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,-1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,-1,0,1,0,1,0,1,1,0,0,1
unaccented	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
gymnasium	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,0,1,-1,1
unbaked	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
freckles	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,0,1,1
servable	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
amulet	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
cardiovascular	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
noodle soup	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
wastebasket	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
descend	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
wove	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
cavalcade	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
vicinity	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
infinite	0.17	0	0	0.916666666666667	12	0,0,0,0,0,0,0,0,0,2,0,0
flashbulb	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
morse code	0.17	0	0	0.833333333333333	12	0,0,0,0,1,0,0,0,0,0,1,0
exhalation	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
headmost	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
vantage point	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
addams family	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,1,0,-1,1
braised	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
gym clothes	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
ladyfinger	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
microscopic	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,-1,0,1,1,1
everblooming	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
affecting	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,0,1,1,-1,1
vanilla bean	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
waves	0.17	0	0	0.833333333333333	12	1,0,0,0,0,0,0,1,0,0,0,0
uncommonly	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,-1,0,1,1
windsurf	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
only children	0.17	0	0	0.833333333333333	12	1,0,0,0,0,0,0,0,0,0,1,0
funnily	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
visualizer	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
titter	0.17	0	0	0.666666666666667	12	0,0,0,0,0,-1,1,1,0,0,1,0
roll on	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
naples	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
ended	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
peppiness	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,1,0,1,-1
supersession	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,1,0
freshmen	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,1,0
southerner	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
arrester	0.17	0	0	0.666666666666667	12	0,0,0,0,-1,0,0,0,1,0,1,1
bathtub	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
diminutive	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,0,1,1
fashion statement	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
whoa	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
pronouncedly	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,0,1,1
playability	0.17	0	0	0.833333333333333	12	0,0,1,0,0,0,0,1,0,0,0,0
shortcake	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,1,0,0
quick trip	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
ubiquitously	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
day out	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
handlebar	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,1,0,1
touch	0.17	0	0	0.833333333333333	12	0,0,0,1,0,0,0,0,1,0,0,0
flapjack	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
obituary	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
humming	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,0,1
dirt road	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
over here	0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,1,1,1,0,-1
coiffure	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,1,0,0,1
towboat	0.17	0	0	0.666666666666667	12	0,0,1,0,-1,0,0,0,0,0,1,1
novelistic	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,1,0,0,0
funnier	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,0,1,0
shimmery	0.17	0	0	0.833333333333333	12	0,0,0,0,0,0,0,1,0,1,0,0
experimentalism	0.17	0	0	0.666666666666667	12	0,0,0,-1,0,0,0,1,0,1,0,1
